language,seconds,seed,ecapa_eer.ref,ecapa_eer.src,ecapa_speaker_similarity.ref.gen_vs_ref_mean,ecapa_speaker_similarity.ref.gt_pair_mean,ecapa_speaker_similarity.src.gen_vs_src_mean,ecapa_speaker_similarity.src.gt_pair_mean,redimnet_eer.ref,redimnet_eer.src,redimnet_speaker_similarity.ref.gen_vs_ref_mean,redimnet_speaker_similarity.ref.gt_pair_mean,redimnet_speaker_similarity.src.gen_vs_src_mean,redimnet_speaker_similarity.src.gt_pair_mean,dns_mos.gt_mean,dns_mos.gen_mean,wer.source_mean,wer.converted_mean,cer.source_mean,cer.converted_mean,num_items
polish,3,42,0.14,0.0,0.6510583758354187,0.7986659407615662,0.15916341543197632,0.7931152582168579,0.12,0.0,0.6243506073951721,0.817138671875,0.18639950454235077,0.812548816204071,3.869824171066284,3.8455214500427246,0.05285079777240753,0.07564780861139297,0.022073892876505852,0.030540116131305695,50
polish,3,73,0.13,0.0,0.6340236067771912,0.7907573580741882,0.16357499361038208,0.8060912489891052,0.12,0.0,0.6181005835533142,0.805224597454071,0.16157196462154388,0.8220996260643005,3.9120309352874756,3.8496291637420654,0.04773707315325737,0.07229752838611603,0.019600320607423782,0.021119095385074615,50
polish,3,37,0.16000000000000003,0.0,0.651405394077301,0.8001649379730225,0.15150953829288483,0.8006319999694824,0.09999999999999999,0.0,0.6231689453125,0.8177539110183716,0.17201721668243408,0.8199316263198853,3.9051923751831055,3.879105806350708,0.046079374849796295,0.08440790325403214,0.011668676510453224,0.02184160426259041,50
polish,30,37,0.43999999999999995,0.0,0.7678611278533936,0.7930663228034973,0.15567974746227264,0.7925016283988953,0.29000000000000004,0.0,0.7566797137260437,0.8186230659484863,0.18584351241588593,0.8043359518051147,3.880711555480957,3.9226510524749756,0.04243827238678932,0.0697130635380745,0.010787256062030792,0.0223426204174757,50
polish,60,42,0.32999999999999996,0.0,0.7502049207687378,0.8021907806396484,0.16959872841835022,0.7991524338722229,0.28,0.0,0.744335949420929,0.824267566204071,0.18517303466796875,0.8212597370147705,3.867136001586914,3.9117281436920166,0.046493176370859146,0.08398369699716568,0.021195905283093452,0.029673516750335693,50
polish,60,73,0.31999999999999995,0.0,0.7397649884223938,0.7913585901260376,0.16257551312446594,0.7914817333221436,0.21999999999999997,0.0,0.7227929830551147,0.8129589557647705,0.17128905653953552,0.809814453125,3.911317825317383,3.8292291164398193,0.04803233593702316,0.11627373099327087,0.011708677746355534,0.04459793120622635,50
polish,10,73,0.26,0.0,0.6998553276062012,0.7932209968566895,0.15991266071796417,0.8124517202377319,0.18000000000000002,0.0,0.6818945407867432,0.8139941692352295,0.17099517583847046,0.8200585842132568,3.869997978210449,3.832412004470825,0.05959993973374367,0.11374620348215103,0.012618687003850937,0.03916154429316521,50
polish,10,42,0.16000000000000003,0.0,0.6977286338806152,0.7938578128814697,0.15662254393100739,0.7910444736480713,0.16000000000000003,0.0,0.6865087747573853,0.8085547089576721,0.18556267023086548,0.8119531273841858,3.8881587982177734,3.8808889389038086,0.04903062805533409,0.07949608564376831,0.02045784518122673,0.024276811629533768,50
portuguese,10,37,0.28,0.0,0.6963831186294556,0.7861233353614807,0.16294041275978088,0.7808868885040283,0.09999999999999999,0.0,0.6865087747573853,0.8332324028015137,0.15108734369277954,0.8255273699760437,3.734753131866455,3.7674388885498047,0.06557614356279373,0.11276756972074509,0.018899081274867058,0.05480658635497093,50
portuguese,60,37,0.38,0.02000000000000001,0.7345392107963562,0.7610891461372375,0.17429006099700928,0.7873263359069824,0.26,0.0,0.7287402153015137,0.8142383098602295,0.16610901057720184,0.8224707245826721,3.7649002075195312,3.7504634857177734,0.12734724581241608,0.12241612374782562,0.07056768983602524,0.05542765185236931,50
portuguese,30,73,0.24,0.0,0.7254390120506287,0.8025479912757874,0.18491174280643463,0.8042255640029907,0.16000000000000003,0.0,0.7285497784614563,0.8431543111801147,0.1484915167093277,0.8440234661102295,3.7997689247131348,3.826655626296997,0.09392806142568588,0.10270482301712036,0.0440487340092659,0.04005495086312294,50
portuguese,30,42,0.38,0.0,0.733980655670166,0.7810367345809937,0.17579875886440277,0.7857093811035156,0.16000000000000003,0.0,0.7395898699760437,0.8281640410423279,0.16021041572093964,0.8200585842132568,3.748443603515625,3.791041612625122,0.08119575679302216,0.11743515729904175,0.030521966516971588,0.04454270750284195,50
portuguese,3,42,0.13,0.010000000000000009,0.6242894530296326,0.794893741607666,0.16672654449939728,0.7753841876983643,0.07999999999999999,0.0,0.6104101538658142,0.8332617282867432,0.14969737827777863,0.8103271722793579,3.7961995601654053,3.830930233001709,0.07699514925479889,0.08997301012277603,0.023266365751624107,0.031857989728450775,50
portuguese,3,73,0.14,0.0,0.6324086785316467,0.7802120447158813,0.18085075914859772,0.7881340980529785,0.06999999999999998,0.0,0.6091161966323853,0.8165234327316284,0.1491488665342331,0.8297168016433716,3.7931418418884277,3.839982032775879,0.08797156065702438,0.09948325157165527,0.03149399906396866,0.03733470290899277,50
portuguese,3,37,0.09999999999999999,0.0,0.6161350011825562,0.8032537698745728,0.15439815819263458,0.7665878534317017,0.03999999999999998,0.0,0.600512683391571,0.834912121295929,0.16488680243492126,0.8206445574760437,3.7450873851776123,3.799450159072876,0.08639370650053024,0.11052961647510529,0.027606554329395294,0.041224297136068344,50
portuguese,30,37,0.3,0.0,0.7110183238983154,0.7679901123046875,0.16317935287952423,0.7892467975616455,0.22999999999999998,0.0,0.7345166206359863,0.8130273222923279,0.12923064827919006,0.833740234375,3.7670962810516357,3.7945635318756104,0.07997259497642517,0.1458868384361267,0.028570130467414856,0.07700809836387634,50
portuguese,60,42,0.44999999999999996,0.0,0.7192176580429077,0.7732258439064026,0.17219196259975433,0.789237916469574,0.27,0.0,0.7284814715385437,0.8211621046066284,0.14723464846611023,0.8382226824760437,3.7814395427703857,3.819016456604004,0.06709206849336624,0.09600171446800232,0.021890629082918167,0.041038628667593,50
portuguese,60,73,0.31999999999999995,0.0,0.7140718102455139,0.76442551612854,0.1768275499343872,0.7898469567298889,0.25,0.0,0.7300683856010437,0.8151074051856995,0.17284728586673737,0.829638659954071,3.726222276687622,3.7535033226013184,0.0709376111626625,0.11263604462146759,0.022541388869285583,0.04529498517513275,50
portuguese,10,73,0.24,0.0,0.7058922052383423,0.7821246385574341,0.18753810226917267,0.7858643531799316,0.14,0.0,0.7025781273841858,0.8271484375,0.15095683932304382,0.8274804949760437,3.7864608764648438,3.8793556690216064,0.0801762193441391,0.14545071125030518,0.023938531056046486,0.07686737924814224,50
portuguese,10,42,0.30000000000000004,0.0,0.7067316174507141,0.7964202761650085,0.14519838988780975,0.8000286817550659,0.14,0.0,0.6990332007408142,0.8438671827316284,0.12275314331054688,0.8406738042831421,3.7421715259552,3.855332136154175,0.07431311160326004,0.09695620834827423,0.02755611576139927,0.045741185545921326,50
italian,10,37,0.27,0.030000000000000027,0.6392424702644348,0.7311505079269409,0.12796473503112793,0.7484786510467529,0.29000000000000004,0.07000000000000003,0.6261084079742432,0.7481416463851929,0.17365416884422302,0.7772387862205505,3.7665538787841797,3.8324782848358154,0.10425601154565811,0.14801143109798431,0.02954122982919216,0.049063462764024734,50
italian,60,37,0.33999999999999997,0.030000000000000027,0.7175483703613281,0.7564195394515991,0.13953661918640137,0.752931535243988,0.25,0.030000000000000027,0.7027825713157654,0.7833868265151978,0.19337433576583862,0.7743188738822937,3.777425765991211,3.8560800552368164,0.13847322762012482,0.201368510723114,0.03962782025337219,0.05747498199343681,50
italian,30,73,0.43999999999999995,0.04999999999999998,0.6996938586235046,0.6960939168930054,0.15614314377307892,0.7372078895568848,0.47,0.03999999999999998,0.6882397532463074,0.7130270600318909,0.18363463878631592,0.7618669271469116,3.780944585800171,3.816962480545044,0.09714899212121964,0.15508237481117249,0.03187994658946991,0.05071479454636574,50
italian,30,42,0.39,0.020000000000000018,0.721754252910614,0.7648088335990906,0.14448858797550201,0.7671721577644348,0.29000000000000004,0.020000000000000018,0.7152441143989563,0.7965936064720154,0.17852050065994263,0.7819006443023682,3.7719767093658447,3.786451816558838,0.08467680215835571,0.12117825448513031,0.03669348731637001,0.046153511852025986,50
italian,3,42,0.35000000000000003,0.04000000000000003,0.6154500842094421,0.7326245903968811,0.15133506059646606,0.7547653913497925,0.21999999999999997,0.030000000000000027,0.5910278558731079,0.7559350728988647,0.20401306450366974,0.7912951707839966,3.826107978820801,3.836543560028076,0.13159914314746857,0.17680609226226807,0.04033098369836807,0.057092223316431046,50
italian,3,73,0.24,0.010000000000000009,0.5990766286849976,0.7018869519233704,0.11581838876008987,0.7693119645118713,0.18999999999999997,0.010000000000000009,0.5721502900123596,0.7208918929100037,0.16889475286006927,0.8026831150054932,3.8498663902282715,3.8513267040252686,0.08174195140600204,0.14806587994098663,0.02638077177107334,0.05321025848388672,50
italian,3,37,0.13,0.02000000000000001,0.5994309782981873,0.8077052235603333,0.1558925211429596,0.8090812563896179,0.07999999999999999,0.0,0.5999414324760437,0.8407421708106995,0.18902145326137543,0.8296972513198853,3.8346240520477295,3.851250410079956,0.12496654689311981,0.15662559866905212,0.03583215922117233,0.05255747213959694,50
italian,30,37,0.33999999999999997,0.09000000000000002,0.7170318365097046,0.7809957265853882,0.1238553449511528,0.7648112773895264,0.29000000000000004,0.030000000000000027,0.712414562702179,0.807324230670929,0.17751403152942657,0.7754455804824829,3.826836347579956,3.8063223361968994,0.09375641494989395,0.14028483629226685,0.03079942613840103,0.04766695946455002,50
italian,60,42,0.33,0.010000000000000009,0.7246791124343872,0.7806547284126282,0.14156228303909302,0.7915000319480896,0.28,0.02000000000000001,0.7105187773704529,0.7950226068496704,0.18908874690532684,0.8211963176727295,3.806373357772827,3.808128595352173,0.08680403977632523,0.14947767555713654,0.025051722303032875,0.05503632500767708,50
italian,60,73,0.28,0.020000000000000018,0.725063681602478,0.7946685552597046,0.13705748319625854,0.7622939348220825,0.19999999999999998,0.020000000000000018,0.7216967940330505,0.8152759075164795,0.18712028861045837,0.794093906879425,3.7652716636657715,3.8004837036132812,0.12473689764738083,0.1758587658405304,0.04108228534460068,0.0638887956738472,50
