language,seconds,seed,ecapa_eer.ref,ecapa_eer.src,ecapa_speaker_similarity.ref.gen_vs_ref_mean,ecapa_speaker_similarity.ref.gt_pair_mean,ecapa_speaker_similarity.src.gen_vs_src_mean,ecapa_speaker_similarity.src.gt_pair_mean,redimnet_eer.ref,redimnet_eer.src,redimnet_speaker_similarity.ref.gen_vs_ref_mean,redimnet_speaker_similarity.ref.gt_pair_mean,redimnet_speaker_similarity.src.gen_vs_src_mean,redimnet_speaker_similarity.src.gt_pair_mean,dns_mos.gt_mean,dns_mos.gen_mean,wer.source_mean,wer.converted_mean,cer.source_mean,cer.converted_mean,num_items
portuguese,3,42,0.07999999999999999,0.010000000000000009,0.5842688083648682,0.7948935627937317,0.2204408496618271,0.7753710746765137,0.04000000000000002,0.02000000000000001,0.5376513600349426,0.8332324028015137,0.20800720155239105,0.810302734375,3.792421817779541,3.8603734970092773,0.10173589736223221,0.07905326038599014,0.04245181009173393,0.024874219670891762,50
portuguese,3,73,0.09999999999999999,0.0,0.5876277089118958,0.7801989912986755,0.22868314385414124,0.7881191968917847,0.05000000000000003,0.0,0.5230810642242432,0.8165234327316284,0.19181594252586365,0.8297265768051147,3.791231632232666,3.8764431476593018,0.10367866605520248,0.10606817901134491,0.032431162893772125,0.03267796337604523,50
portuguese,3,37,0.05000000000000003,0.02000000000000001,0.5709814429283142,0.8032472729682922,0.20707111060619354,0.7665912508964539,0.09000000000000002,0.0,0.5243456959724426,0.8349316120147705,0.22261641919612885,0.8205859661102295,3.729217290878296,3.8593146800994873,0.08796992152929306,0.09908707439899445,0.02790283039212227,0.03471429646015167,50
portuguese,30,37,0.30999999999999994,0.0,0.6896754503250122,0.7679921984672546,0.21171213686466217,0.7892348766326904,0.14,0.0,0.6813720464706421,0.8130956888198853,0.17164123058319092,0.833740234375,3.7599687576293945,3.8325138092041016,0.08153954148292542,0.10436809808015823,0.029672982171177864,0.039294738322496414,50
portuguese,60,42,0.07999999999999999,0.0,0.5663651823997498,0.7732157111167908,0.18162673711776733,0.7892317175865173,0.010000000000000009,0.0,0.4959765672683716,0.8211132884025574,0.12693209946155548,0.8382031321525574,3.771974802017212,3.0608861446380615,0.06709206849336624,0.1604803502559662,0.021890629082918167,0.06965455412864685,50
portuguese,60,73,0.09999999999999999,0.0,0.575107216835022,0.7644157409667969,0.19513864815235138,0.7898415923118591,0.05000000000000002,0.0,0.49155762791633606,0.8151171803474426,0.15167023241519928,0.8296191692352295,3.726466178894043,3.076042413711548,0.07255923748016357,0.15546678006649017,0.02344636619091034,0.06345488876104355,50
portuguese,10,73,0.22999999999999998,0.010000000000000009,0.7008515000343323,0.7821058630943298,0.2272057682275772,0.7858461737632751,0.09999999999999999,0.0,0.6762402057647705,0.8271484375,0.1868826299905777,0.8274707198143005,3.788233757019043,3.841122627258301,0.07950955629348755,0.13099761307239532,0.02332877367734909,0.05439489334821701,50
portuguese,10,42,0.31000000000000005,0.0,0.6927980184555054,0.7964049577713013,0.20043402910232544,0.800026535987854,0.16000000000000003,0.0,0.660107433795929,0.8439062237739563,0.16640442609786987,0.8407226800918579,3.7336902618408203,3.8715579509735107,0.07431311160326004,0.07916427403688431,0.02755611576139927,0.031710729002952576,50
italian,10,37,0.32999999999999996,0.030000000000000027,0.6477751731872559,0.7311584949493408,0.16780930757522583,0.7484692931175232,0.26,0.09000000000000002,0.6207568645477295,0.7481033205986023,0.23758910596370697,0.7772302031517029,3.762702703475952,3.856682062149048,0.10374318808317184,0.1324484795331955,0.029450733214616776,0.03309505805373192,50
italian,60,37,0.09,0.030000000000000027,0.5733113288879395,0.7564147114753723,0.14940610527992249,0.752928614616394,0.10999999999999999,0.030000000000000027,0.4713159203529358,0.7833673357963562,0.16251727938652039,0.774340808391571,3.7716968059539795,2.9972293376922607,0.17597320675849915,0.28120267391204834,0.07876759767532349,0.0927080363035202,50
italian,30,73,0.45999999999999996,0.059999999999999984,0.6930756568908691,0.6960853338241577,0.1977800726890564,0.7372156381607056,0.38,0.03999999999999998,0.6697167754173279,0.7130364775657654,0.24358154833316803,0.7618448734283447,3.7858426570892334,3.7988171577453613,0.09714899212121964,0.14785583317279816,0.03187994658946991,0.04185155779123306,50
italian,30,42,0.36,0.020000000000000018,0.7067806720733643,0.7648100852966309,0.18817420303821564,0.7671633958816528,0.25,0.020000000000000018,0.6877148151397705,0.7965502738952637,0.23742187023162842,0.7818639874458313,3.7666187286376953,3.797532558441162,0.08206810057163239,0.10592235624790192,0.03436790406703949,0.03140829876065254,50
italian,3,42,0.26,0.05000000000000003,0.5743774175643921,0.7326218485832214,0.21583010256290436,0.7547670602798462,0.15000000000000002,0.030000000000000027,0.5530798435211182,0.7559155225753784,0.27821776270866394,0.7912853956222534,3.816426992416382,3.897955894470215,0.13159914314746857,0.148532897233963,0.04033098369836807,0.03671860322356224,50
italian,3,73,0.19999999999999998,0.010000000000000009,0.5721321105957031,0.7018817067146301,0.17832309007644653,0.7693123817443848,0.17000000000000004,0.010000000000000009,0.5563403367996216,0.7208424210548401,0.25630369782447815,0.8027245998382568,3.8500478267669678,3.8997738361358643,0.08174195140600204,0.12679128348827362,0.02638077177107334,0.03454060107469559,50
italian,3,37,0.09999999999999999,0.01,0.5719977021217346,0.8077037334442139,0.21841424703598022,0.8090842962265015,0.03000000000000002,0.0,0.5588281154632568,0.8407421708106995,0.28804564476013184,0.8297265768051147,3.8331923484802246,3.8967363834381104,0.12496654689311981,0.13417035341262817,0.03583215922117233,0.03535695746541023,50
italian,30,37,0.28,0.030000000000000027,0.7030038237571716,0.7810089588165283,0.16747364401817322,0.7648159265518188,0.22,0.060000000000000026,0.6826855540275574,0.807360827922821,0.24330931901931763,0.7754724025726318,3.8297154903411865,3.8129818439483643,0.09375641494989395,0.11677465587854385,0.03079942613840103,0.03267430514097214,50
italian,60,42,0.14,0.010000000000000009,0.5724555253982544,0.7806544303894043,0.1480506956577301,0.7914915680885315,0.11,0.0,0.48121094703674316,0.794970691204071,0.15279319882392883,0.821240246295929,3.804123640060425,2.9987270832061768,0.08576489239931107,0.2265186309814453,0.024854840710759163,0.07965221256017685,50
italian,60,73,0.06999999999999999,0.020000000000000018,0.5639004111289978,0.7946630120277405,0.15993919968605042,0.7622888684272766,0.08999999999999998,0.020000000000000018,0.47529783844947815,0.815264880657196,0.1676214635372162,0.7941073775291443,3.7564117908477783,3.005939245223999,0.14749552309513092,0.24312850832939148,0.06153426691889763,0.07912331819534302,50
italian,10,73,0.30999999999999994,0.04999999999999999,0.689310610294342,0.7711299657821655,0.21859747171401978,0.7028974294662476,0.09000000000000001,0.06999999999999999,0.6576367020606995,0.803009033203125,0.2670361399650574,0.7222249507904053,3.805079460144043,3.838731288909912,0.12068837136030197,0.1590202897787094,0.035652849823236465,0.038713425397872925,50
italian,10,42,0.32999999999999996,0.03000000000000001,0.6805179119110107,0.7601075768470764,0.19958673417568207,0.7973417043685913,0.18,0.010000000000000009,0.6687695384025574,0.7825564742088318,0.26545044779777527,0.8176293969154358,3.7934305667877197,3.7999892234802246,0.11487220972776413,0.14342497289180756,0.034459762275218964,0.042767878621816635,50
german,10,37,0.18000000000000002,0.05000000000000002,0.6570441722869873,0.7928186058998108,0.1835312843322754,0.7671551704406738,0.19999999999999998,0.02000000000000001,0.6449853777885437,0.8097558617591858,0.21427612006664276,0.788134753704071,3.7587685585021973,3.8706917762756348,0.09382129460573196,0.08360689878463745,0.06517967581748962,0.044549040496349335,50
german,60,37,0.09999999999999999,0.04000000000000002,0.5283324718475342,0.7832856774330139,0.1592915952205658,0.7664562463760376,0.04000000000000002,0.0,0.46384766697883606,0.8124902248382568,0.13952293992042542,0.7976025342941284,3.7959723472595215,3.0116775035858154,0.06191777065396309,0.1413947492837906,0.028942888602614403,0.06329619884490967,50
german,30,73,0.33999999999999997,0.0,0.7240279316902161,0.8036130666732788,0.2045331597328186,0.7697079181671143,0.19999999999999998,0.0,0.6992285251617432,0.8223339915275574,0.2107086181640625,0.7878711223602295,3.7655904293060303,3.798358201980591,0.11253146827220917,0.08149285614490509,0.07334959506988525,0.04047238454222679,50
german,30,42,0.39,0.0,0.7192265391349792,0.7886675000190735,0.21377652883529663,0.7704588174819946,0.25,0.0,0.6996679902076721,0.8101367354393005,0.21583344042301178,0.7891699075698853,3.7857086658477783,3.828540325164795,0.09178707003593445,0.07015709578990936,0.055137958377599716,0.028001146391034126,50
german,3,42,0.18999999999999997,0.03000000000000001,0.5794666409492493,0.8042134642601013,0.2250663936138153,0.7849202752113342,0.12,0.03000000000000001,0.5559961199760437,0.8220117092132568,0.22570984065532684,0.8123828172683716,3.7568519115448,3.875155448913574,0.08400359749794006,0.07506909221410751,0.045688021928071976,0.03227199986577034,50
german,3,73,0.21,0.0,0.5999680161476135,0.7656081318855286,0.18306370079517365,0.8003919720649719,0.17,0.0,0.5590527057647705,0.7857617139816284,0.21609985828399658,0.8324511647224426,3.7521471977233887,3.8772082328796387,0.07464287430047989,0.06511469930410385,0.04523037001490593,0.026748571544885635,50
