language,seconds,seed,ecapa_eer.ref,ecapa_eer.src,ecapa_speaker_similarity.ref.gen_vs_ref_mean,ecapa_speaker_similarity.ref.gt_pair_mean,ecapa_speaker_similarity.src.gen_vs_src_mean,ecapa_speaker_similarity.src.gt_pair_mean,redimnet_eer.ref,redimnet_eer.src,redimnet_speaker_similarity.ref.gen_vs_ref_mean,redimnet_speaker_similarity.ref.gt_pair_mean,redimnet_speaker_similarity.src.gen_vs_src_mean,redimnet_speaker_similarity.src.gt_pair_mean,dns_mos.gt_mean,dns_mos.gen_mean,wer.source_mean,wer.converted_mean,cer.source_mean,cer.converted_mean,num_items
french,3,42,0.20999999999999996,0.02000000000000001,0.5945318341255188,0.7667010426521301,0.13600939512252808,0.7677513360977173,0.060000000000000026,0.0,0.539624035358429,0.788525402545929,0.13860313594341278,0.7796435356140137,3.895684003829956,3.7127578258514404,0.06890150904655457,0.0957128256559372,0.04185551777482033,0.046179283410310745,50
french,3,73,0.12000000000000001,0.0,0.6184829473495483,0.7786474823951721,0.1180378645658493,0.7706384062767029,0.060000000000000026,0.0,0.5540869235992432,0.8025048971176147,0.13933365046977997,0.7995019555091858,3.8503262996673584,3.704481840133667,0.06638159602880478,0.08039455115795135,0.034473877400159836,0.03660857304930687,50
french,3,37,0.17000000000000004,0.0,0.6245667338371277,0.7848407030105591,0.1639682650566101,0.7766557931900024,0.04000000000000002,0.0,0.5383276343345642,0.8063281178474426,0.15801329910755157,0.7918164134025574,3.948930263519287,3.709567070007324,0.09757563471794128,0.09025759994983673,0.0659283995628357,0.05100640282034874,50
french,30,37,0.35,0.0,0.724961519241333,0.7641021013259888,0.10456550866365433,0.7896338701248169,0.20999999999999996,0.0,0.6765429973602295,0.7837207317352295,0.11651649326086044,0.8041601777076721,3.905749797821045,3.8250319957733154,0.21317119896411896,0.09159796684980392,0.14207619428634644,0.05077025294303894,50
french,60,42,0.2,0.0,0.7261805534362793,0.7991247773170471,0.10389773547649384,0.7925968766212463,0.09999999999999999,0.0,0.67822265625,0.8203222751617432,0.11702476441860199,0.7966113090515137,3.9328725337982178,3.9088659286499023,0.1344124674797058,0.08909115195274353,0.09298894554376602,0.04478684440255165,50
french,60,73,0.29000000000000004,0.0,0.7215022444725037,0.768106997013092,0.1149732694029808,0.7776093482971191,0.21999999999999997,0.0,0.6733105182647705,0.7820214629173279,0.12162140011787415,0.7918359637260437,3.8845458030700684,3.87656831741333,0.05931535363197327,0.08883298933506012,0.028598768636584282,0.04232054576277733,50
french,10,73,0.25,0.0,0.6920356154441833,0.7764308452606201,0.13614776730537415,0.767540693283081,0.18999999999999997,0.0,0.6409765481948853,0.7923339605331421,0.13650619983673096,0.7854785323143005,3.898853063583374,3.784012794494629,0.07293970882892609,0.08439154922962189,0.04999548941850662,0.04397311806678772,50
french,10,42,0.30000000000000004,0.0,0.7076378464698792,0.7773451805114746,0.11642991751432419,0.7699772715568542,0.17000000000000004,0.0,0.6426122784614563,0.8000878691673279,0.14465683698654175,0.7887793183326721,3.9186365604400635,3.7905054092407227,0.09868133813142776,0.07463198900222778,0.07601015269756317,0.04065999016165733,50
polish,10,37,0.33999999999999997,0.0,0.7224593162536621,0.7915424108505249,0.13926972448825836,0.8032162189483643,0.18000000000000002,0.0,0.6951953172683716,0.817578136920929,0.1551429033279419,0.8221484422683716,3.861079454421997,3.7138609886169434,0.05359683185815811,0.05555867776274681,0.022498533129692078,0.012767009437084198,50
polish,60,37,0.37,0.0,0.7293413281440735,0.7892171740531921,0.13795116543769836,0.7991330623626709,0.22999999999999998,0.0,0.7206347584724426,0.8012793064117432,0.14572997391223907,0.8211328387260437,3.9249837398529053,3.778491497039795,0.05098073184490204,0.10214889794588089,0.014513249509036541,0.038218043744564056,50
